id,inclinacion_peligrosa
704,0.02367114741405025
705,0.030490954581756467
707,0.010712152705055543
710,0.007672915526363802
714,0.022884110377013215
717,1.63210906113745e-4
718,8.993220172248561e-4
720,0.004703373015873016
721,0.030926898537192653
722,0.0054758597883597885
726,0.0024826553505581895
734,0.002553446742995923
736,0.0068396164021164016
737,0.016863188828990718
738,0.023941434044882318
739,0.007331435472739821
740,0.01720072751322751
747,0.0029785052910052913
749,0.0021140873015873013
756,0.09677194564694566
757,0.0986297687100477
762,0.2143390410674893
768,0.06537175665005854
773,0.04300183344080803
774,0.009288656267104541
775,0.019939908405710288
776,0.03180643077223265
783,0.04252299746197205
788,0.04919363238260696
789,0.04371842703240161
798,0.03895911495911496
799,0.039346019721019705
802,0.012570820009794599
804,0.00405428561826021
812,0.015707063396037984
816,0.033999391438366035
817,0.007299899653347929
821,0.013842227695675972
825,0.010786672140120416
829,0.008564449917898193
830,0.018345534573982848
832,0.017419608648056927
834,0.005616698595146872
835,0.007048053406463017
836,0.02006886933517368
840,0.005005587484035761
841,0.013305190658638933
843,0.007953338806787082
847,0.010786672140120416
849,0.09294383588281048
850,0.029382989321963916
852,0.016386957575932167
857,0.057157857123658985
863,0.01081561527089421
872,0.009236163925138518
878,0.003217592592592592
881,0.013409426673895365
882,0.055130952380952385
890,0.03041607107167234
899,0.08870510012939589
901,0.10504964664425112
902,0.0782958335729016
905,0.013589513337022623
907,0.006992971904158014
910,1.5308075009567548e-4
918,0
927,0.04287427431303145
929,0.1316582564326279
930,0.1355234260594016
940,0.003635272139982065
944,0.00515982246607558
953,0.07168984740637611
959,0.043760582010582
964,0.020209176886560827
974,0.04210591382301909
975,0.12206891714261756
978,0.11833746863178246
980,0.05547826162628793
983,0.05046967087931766
989,0.2891883277937522
990,0.2922588829309208
991,0.28962992148103556
997,0.08906684852565862
999,0.05132473544973543
1004,0.17384249969032586
1005,0.1453378700606962
1008,0.02001804783698375
1009,0.04681627399918116
1013,0.019905944662380586
1017,0.04136817458397648
1021,0.013761957575932163
1028,0.009286115192195047
1029,0.022101050482486402
1038,0.06819621691201878
1043,0.014721544042097582
1046,0.01543680441525269
1047,0.05299235997080824
1050,0.009907390602944143
1058,0.004306971897773785
1060,0.006258894362342638
1062,0.08481625235204994
1070,0.0074842205750224634
1072,0.06134067792753582
1079,0.004245039682539683
1093,0.0058098544973544984
1094,0.012593435773838613
1096,0.005331442797244685
1099,0.019841566320014596
1104,0.00851596660676849
1106,0.01201101636942598
1111,0.01674500547345375
1114,0.17926412938912936
1120,0.11228980278980279
1121,0.12139099326599334
1124,0.02289962067568254
1128,0.02450081115187301
1129,0.028992304913946707
1134,0.08793662818662823
1137,0.030454629302953437
1145,0.012506613756613756
1148,0.02848478835978836
1149,0.025883142510191682
1151,0.06706998142342972
1152,0.08428996221574966
1156,0.13088150148647867
1161,0.020400462962962954
1164,0.06053555590530852
1171,0.01806374119894255
1177,0.030677910052910054
1181,0.10382617845117847
1187,0.016805190658638933
1188,0.027355820105820102
1193,0.10250429894179904
1202,0.025403735632183906
1205,0.042831798922600806
1209,0.003238425925925926
1225,0.013475191125281191
1227,0.003782042510490786
1230,0.05513335738335737
1231,0.1371079244829245
1232,0.050164087752830135
1233,0.019581349206349203
1236,0.11056625781625788
1237,0.06969101316946145
1242,0.07613611898956726
1247,0.00275095785440613
1256,0.004504174256223436
1257,8.236187006678811e-4
1262,0.03794728093257504
1266,0.11900451998981412
1269,0.004745039682539683
1271,0.0071815476190476195
1272,0.0016152853673345477
1281,0.004438822751322752
1284,0.012809193121693123
1285,0.011088806144208983
1291,0.016809523809523805
1294,0.008617157082958972
1301,0.03815716298596732
1303,0.002631944444444444
1306,0.012648599086099083
1307,0.0016875
1312,0.004318989071038251
1322,0.18478548726889696
1326,0.07369432004776831
1327,0.03176037035117225
1334,0.0068908944544494675
1336,0.01079274891774892
1343,0.04690256611836798
1347,0.0133492277877828
1348,0.06209436506016694
1360,0.08876136363636368
1365,0.0318964947089947
1369,0.0060171615581098336
1375,0.020873966600529092
1376,0.018459150326797385
1377,0.013506061357623859
1378,0.016214394690957194
1383,0.015030532257094758
1384,0.02687367724867725
1390,0.0012125661817757407
1394,0.00920620680041636
1397,0.1396225461101089
1398,0.021525793650793643
1401,0.028337962962962954
1402,0.03238955026455025
1404,0.006777225378787879
1405,0.06436867559523812
1407,0.02503202155365104
1409,0.0026373497315592908
1410,0.01204166666666667
1411,0.08211959951286417
1416,0.060695105820105816
1421,0.009956051182613683
1422,0.009067162293724795
1428,0.008297374891584448
1432,0.017314011033220594
1433,0.014120733722296223
1436,0.013383045484607987
1441,0.00125
1444,0.005480267706830207
1449,0.08331909875520199
1450,0.05334486607142855
1451,0.025108574585137086
1462,0.005587664939227439
1466,0.006300264550264551
1468,0.01804100529100529
1470,0.029446947758050943
1471,0.027613384589947092
1473,0.06638651352559802
1478,0.057503927815031004
1492,0.020004738606301108
1496,0.014663359788359788
1497,0.07388122252030702
1503,0.07837465431075755
1504,0.0055373263888888885
1505,8.336226851851852e-4
1506,2.3177083333333334e-4
1514,0.06320065842722095
1516,0.19501217490125947
1524,0.018522114748677248
1530,0.0368276455468551
1533,0.022507936507936498
1536,0.024849315325877825
1540,0.05203703703703703
1541,0.029399098875661375
1558,0.027608910578120132
1560,0.02859502168923124
1564,0.0826510135950655
1570,0.03820719740477804
1573,0.05937742532500601
1576,0.028246031746031745
1577,0.07706599548945853
1580,0.05512064050972499
1582,0.002591378817941318
1587,0.06601087136243389
1589,0.08886810344848141
1590,4.209982725607726e-4
1591,0.03843481316137565
1598,0.014555339149548707
1599,0.024002801120448173
1602,0.03484920634920634
1607,0.03211470734126983
1610,0.0686676173941799
1611,0.018993675595238093
1617,0.04656018518518516
1618,0.014885582010582012
1621,0.028279690506252998
1630,0.03623008733164981
1633,0.02731601991758242
1639,0.04191203703703704
1642,0.10015900029808483
1644,0.02190608465608465
1646,0.031323599521180155
1647,0.0051629600145225146
1648,0.008545082521645021
1650,0.05118518518518517
1651,0.18633702271287245
1652,0.3831088708645083
1653,0.026149732501295
1654,0.025911637263199762
1656,0.03513385948542199
1657,0.06178880098638166
1658,0.03588359788359788
1666,0.028227513227513226
1668,0.008721316690526249
1669,0.03060707145863394
1673,0.027101889821099377
1674,0.059062458664021156
1676,0.1787449616255989
1678,0.010327380952380954
1680,0.008355575949785508
1684,0.011564814814814816
1688,0.04381415343915344
1693,0.03009038828796893
1696,0.01860544808201058
1700,0.052563416649635514
1706,0.019287987764550263
1708,0.03939087301587301
1721,0.035168650793650794
1724,0.21056862491373368
1726,0.022088326314888815
1728,0.07230808858900259
1729,0.03848788343056555
1731,0.05138492063492063
1733,0.04190247975404226
1735,0.028783735541280518
1737,0.1684732581649743
1740,0.11361733363141817
1742,0.009790788884998444
1747,0.03944179894179893
1749,0.03606812169312169
1750,0.03169179894179893
1756,0.01904989252645502
1760,0.06898307437215889
1764,0.03715277777777777
1765,0.00521031746031746
1772,0.003990117334326893
1776,0.00506360104016354
1778,0.013040633267195765
1779,0.014596560846560847
1780,0.024470781822344318
1782,0.011420998272560774
1786,0.023470781822344317
1791,0.029311002178649233
1795,0.0697847548863174
1797,0.0384345238095238
1799,0.0056246032188127775
1801,0.02323941798941798
1804,0.006001431727994228
1807,0.05552836775493026
1812,0.08163822751322751
1820,0.1283382245647871
1826,0.008608465608465609
1834,0.11062830687830692
1836,0.012983465608465609
1838,0.014574534161490682
1839,0.026171315169362497
1848,0.007481941568898091
1853,0.007481941568898091
1863,0.007802910052910054
1865,0.15286638626046997
1870,0.03556179728835979
1872,0.02913833648989898
1878,0.03321902432058682
1882,0.018180003156565656
1886,0.0133991440826604
1892,0.008984734652264525
1899,0.009426291627358089
1902,0.37009279585622307
1905,0.2894217008481716
1911,0.03268813782800885
1913,0.0427345358744069
1921,0.010646929824561405
1924,0.007986111111111112
1925,0.007787497124453645
1934,0.012021679998242498
1940,0.025597507536210568
1943,0.02570833333333333
1945,0.0030824706694271907
1960,0.3813692543373517
1962,0.11264701228728333
1963,0.011562693851486954
1964,0.3494371321729364
1965,0.3796576240591725
1970,0.1306672823557856
1971,0.31745190360586206
1972,0.012358328772121875
1976,0.07757197048541657
1979,0.28620273051457856
1982,0.20152779869678566
1984,0.1706778418952332
1992,0.11352006533471441
1993,0.45322299207363576
1996,0.023073084323084324
2001,0.05329398796555658
2013,0.3514009603451474
2014,0.4924837193197732
2015,0.02185495683653578
2017,0.4387014622250162
2020,0.005712962962962962
2027,0.0026951058201058202
2028,0.005472883597883598
2030,0.04533205500718234
2032,0.010175925925925927
2039,0.013724206349206349
2044,0.24881511836420103
2049,0.15333958123709393
2053,0.05342219463542992
2057,0.03233333333333333
2059,0.030859788359788354
2061,0.10051213158684123
2067,0.0753170425361235
2068,0.07668501050409146
2070,0.2526361419626504
2075,0.088554452882578
2091,0.32014901776441645
2093,0.037981018518518504
2095,0.13198039187288968
2096,0.21188350557166644
2100,0.011067213486718236
2107,0.009531746031746028
2109,0.16685984848484858
2111,0.02321792976449839
2112,0.039810522357090976
2113,0.08945132665103632
2124,9.305555555555556e-4
2128,0.19847691197691206
2129,0.09071145004812779
2134,0.03130817399423536
2141,0.2569244378848741
2150,0.05115420763447078
2157,0.16840791759464427
2158,0.5865911878359876
2166,0.08705446976770513
2176,0.20939640688132427
2183,0.21567754372088152
2186,0.0018320105820105819
2191,0.0625671740133092
2195,0.003902777777777778
2197,0.020473544973544974
2199,0.17788111628163808
2203,0.2948981335190707
2206,0.06879235665338525
2209,0.04624980252438953
2210,0.054608084583651975
2215,0.10830504680504686
2216,0.0377718253968254
2220,0.02088327367984231
2222,0.002259259259259259
2224,0.023008145363408523
2226,0.21225616322595436
2227,0.25163503631324097
2232,0.36651261316897144
2233,0.23653312402786952
2236,0.1127318122921337
2240,0.611620957396677
2247,0.21897249538621685
2250,0.01068452380952381
2255,0.08019005068903735
2264,0.5413499308989521
2265,0.45401998283874595
2278,0.5891158331471135
2283,0.06096829985147592
2286,0.06257698891522422
2287,0.33159019287200975
2288,0.09532356532356531
2291,0.5290845850843559
2292,0.310506146894976
2293,0.11574535574129298
2294,0.20444376649233525
2296,0.37205088805480674
2298,0.5597378589567412
2301,0.07260757583314327
2306,0.09467073014624154
2326,0.22573528064142512
2336,0.4307982037271328
2341,0.04381479471353145
2342,0.11208688822751327
2343,0.05789507364478329
2346,0.060633561678698863
2349,0.08467825877825882
2356,0
2358,0.5106842124564994
2372,0.016418650793650794
2373,0.05561309998125045
2374,0.07053408863413098
2375,0
2386,0.29527761752244236
2388,0.011052278647115155
2391,0.06750750553149207
2393,0.060149232882047377
2396,0.31008454293485277
2398,0.40503036217162397
2399,0.04891420153920154
2400,0.030540460628695917
2404,0.0784439965050579
2407,8.333333333333334e-4
2408,0.07989875789079431
2414,0.017724733487481145
2423,0.014602189023757652
2424,0.023445774121565257
2430,0.08604971721826561
2431,0.06446891534391536
2432,0.04912284429441291
2451,0.08271877024558928
2452,0.0016666666666666668
2458,0.27478672419325423
2462,0.06586126373626372
2464,0.15326812381167224
2473,0.6221242768684262
2476,0.635492499324092
2477,0.5925039218980072
2484,0.06573092148686864
2490,0.0011772486772486772
2494,0.09414796777296779
2495,0.31531586763925756
2497,0.0267522052648019
2503,0
2507,0.19196259600614435
2513,0.19988163147015925
2519,0.02960615050640973
2521,0.1868391448737661
2522,0.12372918971542385
2527,8.994708994708994e-4
2534,0.18673755913215812
2535,0.22196599818753923
2540,0.07303715375038904
2546,0.09861231408187782
2548,0.04207870370370368
2549,0.06289219576719578
2556,0.0506304872727289
2558,0.5781245500825724
2562,0.09865335457854642
2565,0.0767043802862111
2568,0.03810999401346071
2573,0.0865691163700891
2581,0.10696207146178116
2582,0.2658420830028857
2583,0.05166731341397421
2586,0.021682539682539678
2590,0.03862564935064935
2594,0.3057622037152065
2596,0.29609619845881197
2597,0.2783358243812617
2599,0.04554310613134142
2600,0.09846858254329223
2608,0.07974403824732774
2609,0.09575912476564936
2610,0.041130291005291
2611,0.033723875661375656
2614,0.011907407407407408
2624,0.03806884319384319
2626,0.04890079365079363
2627,0.00943327773943716
2629,0.11711375661375664
2630,0.011013227513227515
2632,0.102869869733137
2635,0.009118386243386243
2644,0.0038723544973544976
2649,0.04199675324675322
2650,0.11251804149801996
2652,0.09790211843966738
2658,0.005707671957671958
2659,0.11509285056973556
2662,0.04238101250601247
2664,0.04238101250601247
2675,0.07972435420656969
2679,0.11681828711197643
2687,0.005061507936507936
2693,0.11746585648148163
2695,0.01691931216931217
2700,0.34596531014813525
2703,0.00983020683020683
2712,0.11687002202491165
2715,0.22409759430382303
2729,0.019177910052910047
2730,0.07917659013410301
2732,9.305555555555556e-4
2734,0.07340349927849928
2737,0.00300462962962963
2739,0.24671438008699767
2741,0.141732109496203
2742,0.16486379003372462
2748,0.004790343915343915
2750,0.5139215979170341
2751,0.33045232151597637
2754,0.17001505789610638
2755,0.12893358286737422
2756,0.1172160248120234
2757,0.0074517195767195765
2765,0.03356926700219382
2769,0.13710981890611487
2781,0.021223000311235595
2798,0.034781084656084656
2802,0.001543987965556593
2804,0.05587147914721444
2805,0.4959528187350536
2806,0.0062745310245310255
2810,0.1481047419642621
2814,0.12665759216417116
2818,0.03767135642135642
2821,0.07984923118808285
2831,0.19223476788376165
2837,0.01950793650793651
2838,0.10734438714061609
2842,0.03448100048100047
2843,0.4479724832777495
2847,0.44284200395195494
2853,0.17203800802443192
2857,6.428571428571428e-4
2859,0.02657095463016515
2862,0.04583223104056436
2868,0.057268752812301205
2875,0.0696473980407618
2879,0.01861502784354869
2900,0.045387762639052316
2901,0.09348630009319667
2903,0.07033326654326888
2904,0.030314572331054574
2911,0.11093242128999861
2912,0.10495569943376962
2915,0.039785869203461686
2916,0.09561015428996411
2917,0.14580915596832092
2921,0.0073860584233509325
2925,0.004058922558922559
2926,0.2060892725327396
2932,0.020165425855691338
2933,0.008992145432410921
2936,0.32212671754885464
2939,0.24954421352638964
2940,0.32725337359981205
2944,0.15631613620518883
2946,0.07210476272370596
2947,0
2948,0.1869872104924312
2952,0.004881613756613757
2953,0.01710248524840281
2954,0.008541087231352718
2955,0.012043071358336845
2960,0.014390211640211637
2961,0.009462962962962963
2962,0.0031350762527233116
2964,0.0033017429193899785
2966,0.002
2972,0.25467313453600543
2978,0.3873456768832755
2995,9.80392156862745e-5
2999,0.009014705882352939
3005,0.05596698216064598
3006,0.032226851851851854
3011,0.2776072463188217
3014,0.05624250209764548
3022,0.09163639660580047
3023,0.048859057548476754
3042,0.0030496031746031745
3043,0.06770261443687348
3045,0.11137280033088048
3047,0.06443768644989975
3050,0.09206455621507152
3058,0.008343456158721646
3059,0.09769389777916372
3063,0.2599828839848116
3068,0.15992111566827033
3071,0.20213578186153816
3078,0.4296636875867139
3081,0.02072825654352203
3084,0.21254492907733366
3085,0.029828703703703715
3087,0.34714566949085496
3089,0.0020370370370370373
3093,0.0902067064825164
3098,0.17507516105651377
3101,0.11244016276420764
3110,0.13609840687662542
3114,0.11841944991827225
3121,0.039397559465826244
3122,0.014593997284262767
3125,0.03791732804232803
3128,0.37946582973518744
3131,0.13066510396499514
3132,0.049459150326797374
3151,0.005248677248677249
3153,0.2200002193293176
3155,0.37265719105520073
3156,0.009875816993464053
3160,0.08587828111265225
3161,0.015903439153439156
3163,0.05867737450294422
3170,0.3357411581700187
3175,0.022977513227513232
3176,0.052844092300988854
3192,0.00442063492063492
3194,0.05424880657871072
3201,0.04896632626715863
3205,0.05548810484262946
3208,0.1120467835540901
3209,0.008918071358336844
3215,0.2024593241314039
3216,0.016487433862433863
3222,0.1096525689223058
3223,0.3718375348698539
3227,0.07612855811025149
3235,0.052572089947089944
3236,0.03844576719576718
3250,0.015552248677248677
3254,0.011855158730158728
3257,0.09144754246727932
3258,0.0717221388186543
3267,0.06323027544351073
3271,0.013470238095238096
3273,0.23293587076302988
3274,0.0914329225842384
3278,0.2457272828701762
3290,0.011173362363627851
3297,0.02726007625272331
3305,0.07181379446239329
3313,0.0760026551071798
3315,0.17250148496083093
3320,0.012025181858991929
3321,0.01285851519232526
3322,0.3204104277425151
3325,0.23402332856173041
3334,0.023170929913813053
3337,0.13573729407617433
3344,0.142786269381509
3348,0.08685285095068294
3351,0.0157739651416122
3355,0.2765258100059606
3356,0.3305155644887671
3358,0.018850023342670403
3368,0.007369129559395047
3369,0.055815281683610225
3372,0.0032380952380952383
3374,0.0118505291005291
3382,0.08691318459138936
3387,0.015474206349206347
3390,0.24117147578906745
3391,0.03545379742090268
3394,0.13893444057002402
3400,0.11344854755804418
3404,0.05409819064049812
3407,0.5160418019370577
3412,0.5309286110586895
3416,0.012008597883597883
3417,0.2110305218039827
3420,0.06612563909774435
3421,0.06779230576441103
3424,0.006246031746031746
3426,0.5061347588791203
3429,0.16880239374670142
3430,0.12027044156275127
3431,0.18460434259994113
3435,0.10234322266350268
3438,0.13841808709840336
3447,0.0032771164021164014
3451,0.015608621226268287
3453,0.008662037037037036
3454,0.045942299477995684
3456,0.03273971886994333
3458,0.010114417989417989
3464,0.03634961334961335
3465,0.0630249050026327
3472,0.1619757495590829
3477,0.12967390817065363
3479,0.07144456115779643
3484,0.0184973544973545
3486,0.0252785594035594
3487,0.11796597308180293
3489,0.06111829682660135
3492,0.2129091292953631
3493,0.2129591825333162
3508,0.007560846560846561
3509,0.02529034391534391
3510,0.015521825396825397
3512,0.05189417989417988
3513,0.09930331393861772
3515,0.14113662861005385
3522,0.014604914670988555
3523,0.002638888888888889
3526,0.03419113756613756
3529,0.024938337711584553
3542,0.2068507189786997
3544,0.19021186124588327
3551,0.2282735694989159
3553,0.21644892003366892
3554,0.2668597780787481
3555,0.14962208460095497
3565,0.03877848370283014
3566,0.1325088810732858
3567,0.14566581473773157
3568,0.1245883775219501
3579,0.09046211450631424
3580,0.07158722375717139
3581,0.03151287898158748
3586,0.01234630647130647
3599,5.555555555555556e-4
3602,0.05881944444444445
3603,0.029803610640567156
3605,0.004443528693528693
3607,0.028249877899877898
3610,0.059956366577722985
3615,0.2050910381856885
3616,0.2830266246940587
3617,0.10164235138499848
3623,0.13902335445505154
3626,0.03061243386243385
3627,0.10270599669446843
3629,0.06433679516985717
3632,0.1896124065160502
3639,0.09601205203178888
3642,0.08490876133575756
3643,0.10207818959792647
3645,0.19982899898889714
3648,0.02461919488893172
3649,0.07569772532811476
3653,0.008815476190476191
3658,0.01781232492997199
3659,0.015758597883597885
3665,0.13865822067795758
3673,0.13891204864011888
3677,0.12371252184573052
3679,0.017196219715956553
3681,0.13276741602562467
3686,0.35295858456527784
3695,0.03834118136643001
3698,0.10925649082990788
3702,0.1884783466683874
3709,0.04681839211902074
3710,0.19756810916961545
3720,0.11309894220369529
3722,0.012328042328042327
3724,0.05544518291961902
3726,0.009484943977591037
3727,0.13818248644487038
3728,0.27810344648907886
3730,0.07157917539420212
3735,0.040683348328085164
3749,0.004345899470899471
3750,0.046565406755433435
3754,0.08844688109161795
3757,0.09418223048148382
3760,0.1973521761988233
3761,0.15313288012804907
3766,0.010419258931642831
3771,0.09543223048148383
3773,0.002957010582010582
3781,0.06271991340779151
3785,0.16120248612240135
3787,0.1407620244856771
3788,0.0872557526755622
3792,0.15058130035396886
3797,0.2094951953324493
3798,0.023011904761904754
3804,0.022031544743501264
3811,0.18268543142488222
3818,0.1264878120488402
3819,0.08942678149345974
3822,0.017172102426372307
3827,0.19894992961652733
3829,0.008651455026455028
3835,0.22495564359851045
3836,0.08125020992994465
3838,0.05515882949578599
3840,0.0036402116402116397
3843,0.03461567221136844
3844,0.07794333487326548
3847,0.028356481481481483
3852,0.11989261468004916
3859,0.057134766283013116
3860,0.2764453037332632
3863,0.055693918694703914
3864,4.4989106753812636e-4
3866,0.11424069453485165
3870,0.2659840301459057
3873,0.020107142857142848
3874,5.555555555555556e-4
3881,0.007408932349197834
3888,0.025103726676569408
3896,0.1249938080399687
3902,0.012292408939949515
3903,0.02459767474241158
3906,0.011884660053566464
3908,0.009786983799367698
3909,0.0844529374689412
3911,0.4421566134804072
3914,0.01990954715219421
3915,0.29811393875820597
3919,0.11143842795673355
3920,0.0729226419933659
3923,0.048816509491558295
3924,0.0657917533800633
3927,0.08669126202071652
3930,0.28325086482204853
3936,0.07369304949788699
3938,0.003492063492063492
3941,0.013152789380859559
3948,0.008285714285714285
3949,0.07343316180286855
3955,0.11162033727041563
3958,0.04145008606616387
3959,0.08207149921582202
3962,0.072577380952381
3966,0.12868992381787148
3967,0.014759259259259257
3974,0.1469011032557703
3977,0.005225611040876528
3978,0.44381379272661237
3981,0.28881161647475434
3984,0.002619047619047619
3985,0.002619047619047619
3987,2.380952380952381e-4
3992,0.16262355655918082
3993,0.061721893959702734
3998,0.13747859055091113
4007,0.06802910052910052
4008,0.06609796922656036
4011,0.06587912387177093
4013,0.28204246181853376
4014,0.0809793142535138
4015,0.016781084656084654
4019,0.14499526022302034
4027,0.07634040589123826
4028,0.07104043215496667
4031,0.02091463414634146
4040,0.08693668645043764
4041,0.30773265763999835
4042,0.27504198119328754
4043,5.555555555555556e-4
4047,0.0015694444444444445
4053,0.15007530003867878
4054,0.00320568783068783
4055,0.004039021164021164
4056,0.012862846686907998
4063,0.032478375952746295
4066,0.03961795435961202
4070,0.1498866046783658
4073,0.18420098750038708
4074,0.12306576627457638
4075,0.08244860895325293
4082,0.014321428571428572
4084,0.001537037037037037
4091,0.16550611985923783
4094,0.08284887522033141
4095,0.006435185185185186
4096,0.24523495620670205
4098,0.066875388399844915
4101,0.05402664193696803
4103,0.29984637264305875
4104,0.04526917989417988
4107,0.02164153439153439
4110,0.1727871562386765
4114,0.02823011033681765
4117,0.015800877532584853
4118,0.005930637495902982
4121,0.14615800376221805
4126,0.3192955767172306
4128,0.09275346249610959
4137,0.002407407407407407
4138,0.04113091147111765
4147,0.48100021703971746
4152,0.33687573947421434
4155,0.02079426377597109
4156,0.060564349939863565
4157,0.01183341527368076
4163,0.15012890932646974
4167,0.14223670344503223
4171,0.24813574411740183
4172,0.062019184438922605
4179,0.3765350581625657
4183,0.11232308533142854
4186,0.01804549114331723
4189,0.038549943330696244
4190,0.22658325209347283
4193,0.027129919105176536
4196,0.09761557140271648
4200,0.07522461456671983
4211,0.15370135402961932
4214,0.0352302007270347
4218,0.08732774544672461
4220,0.016599556668678583
4221,0.0060357735998955156
4223,0.0810163718539056
4229,0.15928663286233752
4230,0.04403960057938932
4232,0.1136673010901187
4239,0.01980026455026455
4241,0.0033333333333333335
4244,0.03542419878179894
4246,0.01579431216931217
4248,0.1694755174898324
4251,0.0051154401154401155
4252,0.14211917867800128
4254,0.08905773520442833
4257,0.029310185185185186
4260,0.03009898359476186
4261,0.32236598992149035
4264,0.00975
4266,0.060450578396893
4270,0.08853681452818284
4277,0.08068290439652004
4278,0.06614150817814016
4285,0.011452847266969182
4288,0.10479831725974043
4289,0.1812905955078356
4293,0.03142402444520209
4296,0.025751301552764953
4300,0.045830867394989296
4301,0.04854034391534392
4304,0.05953437126594467
4313,0.06823360669930818
4314,0.06132155872645998
4318,0.19124031771510513
4323,0.060308340887680195
4326,0.21152040397322072
4327,0.18729882295617298
4333,0.05417371739974592
4337,0.015859788359788355
4345,0.10147567050755843
4346,0.0614865107047694
4348,0.10045174822857629
4350,0.10620960731795713
